tweet_id,user_id,created_at,tweet,username,name,location
1505231271345152000,825692036657459201,2022-03-19T17:14:35.000Z,"@VodafoneUK 25 minutes and finally a reply, but you've gone back to air silence after being given the same information.",sparkslabs_com,Michael «*»,"Manchester, England"
1505228436603908102,825692036657459201,2022-03-19T17:03:19.000Z,@VodafoneUK Over 20 minutes and no reply.,sparkslabs_com,Michael «*»,"Manchester, England"
1505227957647945740,825692036657459201,2022-03-19T17:01:25.000Z,@VodafoneUK You asked me to DM you after you gave shoddy service. So I did. You haven't replied. Any chance you could answer basic questions about products you've sold and currently sell?,sparkslabs_com,Michael «*»,"Manchester, England"
1505227922415702020,825692036657459201,2022-03-19T17:01:17.000Z,@VodafoneUK @CostaCoffee You asked me to DM you after you gave shoddy service. So I did. You haven't replied. Any chance you could answer basic questions about products you've sold and currently sell?,sparkslabs_com,Michael «*»,"Manchester, England"
1505227894045433859,825692036657459201,2022-03-19T17:01:10.000Z,@VodafoneUK You asked me to DM you after you gave shoddy service. So I did. You haven't replied. Any chance you could answer basic questions about products you've sold and currently sell?,sparkslabs_com,Michael «*»,"Manchester, England"
1505227858813272068,825692036657459201,2022-03-19T17:01:01.000Z,@VodafoneUK You asked me to DM you after you gave shoddy service. So I did. You haven't replied. Any chance you could answer basic questions about products you've sold and currently sell?,sparkslabs_com,Michael «*»,"Manchester, England"
1505226877811707913,825692036657459201,2022-03-19T16:57:08.000Z,"@VodafoneUK 15 minutes later, you've not replied to the DM. Very quick to reply to public messages, but totally ignoring DM's.",sparkslabs_com,Michael «*»,"Manchester, England"
1505225253999767555,825692036657459201,2022-03-19T16:50:40.000Z,"And guess, no reply from @VodafoneUK 
Anyone actually like their phone network that isn't Vodafone? Looking to switch at this point. https://t.co/T75KUNVifE",sparkslabs_com,Michael «*»,"Manchester, England"
1505224739811438595,825692036657459201,2022-03-19T16:48:38.000Z,"@VodafoneUK Well, I've sent a copy of this entire thread, and answers to the security questions you ask and the exact details to your DM address.
I'm assuming you won't actually reply with helpful answers at this point based on your reponse.",sparkslabs_com,Michael «*»,"Manchester, England"
1505222923463839745,550603479,2022-03-19T16:41:25.000Z,@VodafoneUK #DreamHoliday I’m going to Costa Rica to Wrestle an Aardvark 🤣 https://t.co/ny1Lzcuwhx,samanthabuntain,samantha buntain,Falkirk
1505222685919522826,825692036657459201,2022-03-19T16:40:28.000Z,"@VodafoneUK Well, why don't find out and reply to this thread?
I'm asking straight and simple questions and you're unable to say if the G9 Play YOU ARE SELLING NOW is compatible with your own network.
Imagine I'm a customer looking to replace my daughter's phone (&amp; I might be) and try again.",sparkslabs_com,Michael «*»,"Manchester, England"
1505222130396504064,825692036657459201,2022-03-19T16:38:16.000Z,"So, @motorolaUK ( @MotorolaSupport ) do you know if the Moto G9 Play as sold by @VodafoneUK  will be compatible with their network as of next year? They're not answering questions and claiming it both is and isn't compatible. Do you know about your phones? https://t.co/Did30ldbEL",sparkslabs_com,Michael «*»,"Manchester, England"
1505222005028704263,825692036657459201,2022-03-19T16:37:46.000Z,"@VodafoneUK You sell the product it's in your shop here:
https://t.co/FFUgjLiTGd
Will it have to be binned next year if bought today? ie are you selling products not suitable for purpose.
If it is compatible why are your systems saying otherwise when a customer has bought it?",sparkslabs_com,Michael «*»,"Manchester, England"
1505221228524617733,825692036657459201,2022-03-19T16:34:41.000Z,"@VodafoneUK Re-reading this, are you saying you won't bother answering a clear customer question about your products ?",sparkslabs_com,Michael «*»,"Manchester, England"
1505221063877316618,825692036657459201,2022-03-19T16:34:01.000Z,"@VodafoneUK However if I look to find a ""compatible replacement"" - it comes up with my phone Moto G9 Play.
I can provide you with the same information you already have on DM but you have enough information.",sparkslabs_com,Michael «*»,"Manchester, England"
1505220711861964801,825692036657459201,2022-03-19T16:32:38.000Z,"@VodafoneUK For example, if I enter my phone IMEI into your checker it comes back with this: https://t.co/jU43QzXiRr",sparkslabs_com,Michael «*»,"Manchester, England"
1505220245535039491,825692036657459201,2022-03-19T16:30:46.000Z,@VodafoneUK 2) Why did you send me a message on 26/1/22 claiming that THIS phone will not work as of 2023 - ie telling not fit for the purpose for which it was sold?,sparkslabs_com,Michael «*»,"Manchester, England"
1505220188492476424,825692036657459201,2022-03-19T16:30:33.000Z,"@VodafoneUK I am asking you 2 straight questions:
1) Is the Moto G9 Play you are currently selling compatible with your network as of 2023?
 https://t.co/FFUgjLiTGd",sparkslabs_com,Michael «*»,"Manchester, England"
1505218875511689223,458846692,2022-03-19T16:25:20.000Z,@VodafoneUK Hi Jason. That was difficult when there was no network connectivity! Seems to be back up now.,HemingwayDM,David Hemingway,
1505213005180678151,825692036657459201,2022-03-19T16:02:00.000Z,@VodafoneUK Your answers will determine pretty much whether I stick with Vodafone or not. (And likely result in the entire family shifting too of course),sparkslabs_com,Michael «*»,"Manchester, England"
1505212779568975875,825692036657459201,2022-03-19T16:01:06.000Z,@VodafoneUK Or are you saying that you can't tell me if the device YOU sold me (that YOU ARE STILL selling) is compatible or not without me repeating the same information via DM?,sparkslabs_com,Michael «*»,"Manchester, England"
1505212461330440197,825692036657459201,2022-03-19T15:59:50.000Z,"@VodafoneUK I've given you all the information you need to answer the question. It's a Moto G9 Play, sold to me in late november 2021, delivered early December 2021.
You're selling the exact same model now. Is it compatible or incompatible?
If incomatible why are you saying it isn't?",sparkslabs_com,Michael «*»,"Manchester, England"
1505206039133798414,825692036657459201,2022-03-19T15:34:19.000Z,"So @VodafoneUK . You sold me a Moto G9 Play in Nov with a 2 year contract (you didn't deliver till well into December, mind) . Less than 2 months later you tell me it's not suitable for use on your network 10 months from now. So not suitable at time of sale. 1/2",sparkslabs_com,Michael «*»,"Manchester, England"
1505197321004404736,198751197,2022-03-19T14:59:41.000Z,"@bt_uk I shouldn't have to wait for anything, I was assured I'd be on by yesterday. Moved house with autistic teenagers and you've left us with no TV no Internet, after poaching me from @VodafoneUK claiming to be cheaper! Then you try doubling my charges! What a joke!",BuffyIles,Buffy Iles,"Nottingham, England"
1505194875498733570,458846692,2022-03-19T14:49:58.000Z,"Very intermittent data connection on @VodafoneUK in York this afternoon. Anyone else, or just me?",HemingwayDM,David Hemingway,
1505178273080303620,50628631,2022-03-19T13:43:59.000Z,@VodafoneUK @02 Yup still waiting.... do weekends not count toward the 72 hr wait?,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1505164804117385217,1195379755262058496,2022-03-19T12:50:28.000Z,@VodafoneUK Bungee from a 300ft crane in Spain - sounds exhilarating ! 😅😂 #DreamHoliday,lorcan51,Lorcan *,"Lincolnshire, UK 🇬🇧 "
1505160582668091394,744457379224391680,2022-03-19T12:33:42.000Z,@VodafoneUK From city to countryside fresh air and daffodils brings a spring to my step via happiness https://t.co/bz3bFhsjkO,Eagereaderr,rl,
1505151763413970950,246430346,2022-03-19T11:58:39.000Z,@VodafoneUK Oh it certainly did thank you again 😁,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1505129514426195977,16031661,2022-03-19T10:30:14.000Z,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/H02evnq4Cy,cadere_in,cadere in occidente,Terms and Conditions Apply
1505123870705078273,850311138738929665,2022-03-19T10:07:49.000Z,"@VodafoneUK Hawaii, haggle with the locals #DreamHoliday",DamonJWillis,Damon Willis,"Banbury, England"
1505117322457010182,929360197478469633,2022-03-19T09:41:48.000Z,@VodafoneUK morning team. How does one cancel their contract?,Mxdir,Mxdir,Lost
1505108699114786821,192608384,2022-03-19T09:07:32.000Z,@VodafoneUK Make friends with a bear in Hawaii! #DreamHoliday,diane_83,Diane,"Berks, UK"
1505088859981459459,476080488,2022-03-19T07:48:42.000Z,"@VodafoneUK - I am currently in Vienna and my SIM is not working. I have not received the usual “welcome to” text &amp; I cannot send texts, make calls or use my 4G data. I am able to send this as I am hooked to wifi. Can you help please",RichardBest6,Richard Best,"Halifax, England"
1505085122709762049,546720149,2022-03-19T07:33:51.000Z,@VodafoneUK is there an issue with the app? My entries have been reset to zero(0) https://t.co/7bBlgtoVmx,skid_rowe82,Alan Rowe,"South West, England"
1504995994047549444,1154733894622744578,2022-03-19T01:39:41.000Z,@VodafoneUK I plan to get lost in a Japanese jungle. #DreamHoliday,AdrianBold3,Adrian Bold,"England, United Kingdom"
1504990501719744513,1154723948531257347,2022-03-19T01:17:51.000Z,"@VodafoneUK Skiing down the tallest mountain in Egypt 

 #DreamHoliday",PatBarrett123,Patricia Barrett,"England, United Kingdom"
1504988049909993474,882546483609964544,2022-03-19T01:08:07.000Z,@VodafoneUK I'm off to Greece to ski down the tallest mountain. #DreamHoliday,ClaireHamil123,Claire Hamilton,"England, United Kingdom"
1504958084816515072,246430346,2022-03-18T23:09:02.000Z,@VodafoneUK thanks for my Costa coffee tonight great start to my long shift https://t.co/EtMldbFCqd,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1504921775603388420,16696296,2022-03-18T20:44:46.000Z,"@pipredmond @VodafoneUK HI There
Please can you DM us with your postcode, Thanks-Tania",CostaCoffee,Costa Coffee,"London, UK"
1504920837832556561,14870319,2022-03-18T20:41:02.000Z,"@VodafoneUK @disruptivedean 2G is the new 5G, @disruptivedean",alanburkittgray,Alan Burkitt-Gray,London
1504918167830900755,90182842,2022-03-18T20:30:25.000Z,@VodafoneUK Hi Guys. There doesn't seem to be a way for me to unlink payment cards on my account. I'm left with cards that are now expired. Am I missing something?,gulam_h,Gulam Hussain,London
1504909938069590019,14870319,2022-03-18T19:57:43.000Z,@VodafoneUK @disruptivedean NW1 8EH,alanburkittgray,Alan Burkitt-Gray,London
1504906953000169473,4842200722,2022-03-18T19:45:52.000Z,@VodafoneUK #DreamHoliday Going to Japan to haggle with the locals.,AEBold123,AEBold,"England, United Kingdom"
1504904205567418373,868129755731808256,2022-03-18T19:34:57.000Z,@disruptivedean @ianw1965 @VodafoneUK Sounds like they source their glazing from the same place as the FCDO. 45dB and up!,PAUL_M_RHODES,PAUL RHODES,
1504904058087354379,145165897,2022-03-18T19:34:21.000Z,@ianw1965 @VodafoneUK I’ll tell her when she gets back from her cigarette &amp; the loo. Thanks for your relationship advice though. Good luck with your new career.,disruptivedean,Dean Bubley,"London, UK"
1504902671429517318,145165897,2022-03-18T19:28:51.000Z,@ianw1965 @VodafoneUK Yes! And my gf is also on VF and had the same…,disruptivedean,Dean Bubley,"London, UK"
1504902579351863296,145165897,2022-03-18T19:28:29.000Z,"@VodafoneUK Btw my girlfriend also uses VF &amp; had the same, so it’s definitely a network issue",disruptivedean,Dean Bubley,"London, UK"
1504902410032062468,145165897,2022-03-18T19:27:48.000Z,"@VodafoneUK I’ve got no idea of the postcode 

I’m at the Roundhouse in Camden

You can check it",disruptivedean,Dean Bubley,"London, UK"
1504897337906413568,145165897,2022-03-18T19:07:39.000Z,"I’m in a bar at the Roundhouse in Camden in central London. By a big window.

And I’m on 2G

Seriously @VodafoneUK ?

Maybe we should capitalise EDGEcomputing? https://t.co/ZFepD0XkdU",disruptivedean,Dean Bubley,"London, UK"
1504897009995636736,2151698989,2022-03-18T19:06:21.000Z,@VodafoneUK If you could stop my 4G from cutting out for ages at a time that would be brilliant,SaraCollins1998,SaraCollins (Crouté),"Stoke-on-Trent, England"
1504895444756930572,2151698989,2022-03-18T19:00:08.000Z,@VodafoneUK the stupid Vodafone app really just lost my chat and wouldn't let me back into it so now I've got to wait in the queue AGAIN🙃,SaraCollins1998,SaraCollins (Crouté),"Stoke-on-Trent, England"
1504894895592513548,802381212,2022-03-18T18:57:57.000Z,"@FrimblesFarm @VodafoneUK Our BT deal gives us a (free) 4G router plugged in. If the broadband goes down, the 4G kicks in automatically",engcountrylife,English Country Life,England
1504894232640774147,802381212,2022-03-18T18:55:19.000Z,@FrimblesFarm @VodafoneUK 4G backup too?,engcountrylife,English Country Life,England
1504891409626771462,753397623118258176,2022-03-18T18:44:06.000Z,Day two of dealing with @VodafoneUK’s frankly shocking service. Paying for a service that I’m not receiving and will likely be left without internet on Monday. Even after being guaranteed a call back at “around 6”. Absolutely disgusting.,uberbounty,uber,
1504875977066913802,3225483490,2022-03-18T17:42:46.000Z,Amazing 5G speeds from @VodafoneUK as usual. Almost 3mpbs 😱😱😱😱😱😱😱 https://t.co/tSRXBr2mHk,pompeyhedge,ed francis,"Nork Rise, UK"
1504868947488817152,2180432083,2022-03-18T17:14:50.000Z,"@VodafoneUK Yay!! I’m going down under to Australia 🇦🇺 to feed the penguins 🐧
#DreamHoliday",kazweedon,🎀 𝒦𝒶𝓏 🎀,"♥ 𝙷𝚊𝚖𝚙𝚜𝚑𝚒𝚛𝚎, 𝚄𝙺 ♥"
1504868426518609920,1285222737552736256,2022-03-18T17:12:46.000Z,"🏴󠁧󠁢󠁳󠁣󠁴󠁿 @VodafoneUK's Lions Legacy Tour brought us to @bannockburnrfc in sunny Scotland in support of grassroots rugby clubs 🙌

Tinds made his @bannockburnrfc debut and Tommy Seymour got stuck into a skills masterclass - how are the shoes looking now, Tommy? 🤔😅 https://t.co/zsxOg2dh5e",GoodBadRugby,"The Good, The Bad & The Rugby","Twickenham, United Kingdom"
1504867994471698451,226314902,2022-03-18T17:11:03.000Z,@VodafoneUK Thank you Liam. Same to you! :),AviatressMiles,Aammanda,Europe
1504867467209936911,111384919,2022-03-18T17:08:57.000Z,@VodafoneUK So busy periods is all week? I’ve literally been spending an hour on the phone at different times of day trying to get through! Like right now i’ve been waiting over an hour &amp; it’s been like this for ages. I’ve been trying to get through as now i’m going to be moving with no net.,kelz_1980,Mrs.D,"Lowestoft, England"
1504864833744875523,226314902,2022-03-18T16:58:30.000Z,@VodafoneUK Thank you for responding Ryan. I ended up calling and then by mistake pressed the wrong number but ended up talking to Louise and Brody Miles who were absolutely excellent! 😊,AviatressMiles,Aammanda,Europe
1504862668506767363,819949648429416448,2022-03-18T16:49:53.000Z,@VodafoneUK Off to Greece to Build a HUGE sandcastle #DreamHoliday,Rosie9681,Claire C,
1504858446541246466,218238992,2022-03-18T16:33:07.000Z,"@VodafoneUK Been on the chat and ident page. Lois was great,but still no resolution.",Suffolkngood1,Bruce Rush,Long Melford Suffolk UK
1504857798244511752,111384919,2022-03-18T16:30:32.000Z,@VodafoneUK I’ve been calling that number &amp; have had absolutely no joy in contacting anyone.,kelz_1980,Mrs.D,"Lowestoft, England"
1504855827236241412,1543319184,2022-03-18T16:22:42.000Z,@VodafoneUK Off to Australia to feed the penguins #DreamHoliday,popsandsnoopy,Kirsty,
1504848506443415563,15727482,2022-03-18T15:53:37.000Z,"@VodafoneUK @Refugee_Assist @SapperSupport Good to know. As a veteran myself, I get fed up when the British public seem to forget about their own, especially the very people who served this country in the armed forces, then through various issues, like PTSD, get left with absolutely nothing.",SpenyBoy73,Spencer,"London, England"
1504847736453087233,50081098,2022-03-18T15:50:33.000Z,"@VodafoneUK I can’t get into town, I have chronic illness &amp; I’m still waiting for a pre paid envelope to arrive! Shocking service. 😡",ladyvaio,donna williams,Berkshire
1504845445113208835,271112658,2022-03-18T15:41:27.000Z,@VodafoneUK well after today with the terrible service from your company I will be looking to change my mobile service to another company,johnwb2032,john2032🇬🇧🇬🇧🇬🇧🇬🇧,Scotland
1504845269761994752,218238992,2022-03-18T15:40:45.000Z,Just been on hold at @VodafoneUK for over 19 mins. It rang then they cut the line. 😡😡😡😡😡,Suffolkngood1,Bruce Rush,Long Melford Suffolk UK
1504841915040153617,60612663,2022-03-18T15:27:25.000Z,"The key developments since news of consolidation talks between @ThreeUK and @VodafoneUK emerged in January. 
https://t.co/fvkGUIJIm9",TheBusinessMag,@TheBusinessMag,South East
1504841077253095438,226314902,2022-03-18T15:24:06.000Z,"@VodafoneUK Just spoke to Louise and thereafter Brody Miles, and both were extremely good. Both gave excellent customer service and I want them both to be recognised for this. Those are the type of employees you want to have in your team! 10/10 for them both!",AviatressMiles,Aammanda,Europe
1504833443766616079,1285222737552736256,2022-03-18T14:53:46.000Z,"🙌 BONUS EPISODE! 🙌

Alex, Hask &amp; Tinds are joined by Scottish rugby royalty, Tommy Seymour and @Shorty10x at @bannockburnrfc  🏉

The boys are continuing their journey across the UK and Ireland, celebrating grassroots rugby on @vodafoneuk’s Lions Legacy Tour 😀 https://t.co/NqfU0b8oxT",GoodBadRugby,"The Good, The Bad & The Rugby","Twickenham, United Kingdom"
1504830730236481542,2760325961,2022-03-18T14:42:59.000Z,@VodafoneUK Hi Millie not how sure this is passed on but would be great if he received the thanks 👍🏻,kirstyhearfiel1,KirstyEliz,"Kirk Ella, England"
1504829447492587524,513502436,2022-03-18T14:37:53.000Z,"@VodafoneUK what is up with your call centre lines today, been on hold for hours and no response, even your chat service is not getting me through to any advisors?",JagSingh25,JAGPAL SINGH,UK
1504827390815518739,226314902,2022-03-18T14:29:42.000Z,@VodafoneUK I have never in all the 15 plus years with Vodafone experienced such bad customer service. I am appalled and rather angry. I have been a customer for a long time and you always give excellent customer service until today!,AviatressMiles,Aammanda,Europe
1504827062443515908,2760325961,2022-03-18T14:28:24.000Z,@VodafoneUK credit to ‘Anth’ in your St Stephens store for all his help with my Dads upgrade today. He went above and beyond helping him 5 ⭐️,kirstyhearfiel1,KirstyEliz,"Kirk Ella, England"
1504805900367937536,593136153,2022-03-18T13:04:19.000Z,@VodafoneUK #DreamHoliday Japan Get lost in the jungle,ABomb1987,Anthony Bond,Preston
1504805365745131533,486992182,2022-03-18T13:02:11.000Z,@VodafoneUK #DreamHoliday Thailand and haggle with locals 🤩 #WIN #verymerewards https://t.co/i71duU2yRF,randominvester,wenmoon88.nft 🦁 🎱 🎱 🚀 🌙,Mane Net
1504805250888310819,100958232,2022-03-18T13:01:44.000Z,@Nigel_Farage I hope they have good support because when a company like @VodafoneGroup @VodafoneUK got rid of its #staff using #Tupe because they didn’t want their store teams any more it made me feel worthless. Wasted 13 years of my life. The people make the companies don’t forget that!,gpfradgley,Gareth Paul Fradgley,"West Yorkshire, United Kingdom"
1504805115303190536,23767944,2022-03-18T13:01:12.000Z,Hey @VodafoneUK I’ve sent you a DM ♥️,JEMMAMC86,🦋♥️ 🅹🅴🅼🅼🅰︎ ♥️🦋,God save the Queen 🇬🇧
1504803367222194176,50628631,2022-03-18T12:54:15.000Z,Honest to goodness why I left @02 9 years ago I do not know because @VodafoneUK are as good as useless any time there is a problem. Every time I upgrade there is drama. There advantage scheme is only reason I stay and they can't get that right 🤷‍♀️,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1504801144744337411,50628631,2022-03-18T12:45:25.000Z,"@VodafoneUK But its not really the point. I was given a code last night. I can't retrieve it and I've to wait 3 days for them to fix it. I try new links l,they don't work. Why is it always the same drama? Its almost like you promote the scheme to get the businesss but don't want to honour it",Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1504796139824025604,15630634,2022-03-18T12:25:32.000Z,A beautiful #5G day! Shot on @SamsungMobile Galaxy S22 Ultra / @VodafoneUK site https://t.co/yPeRbqVaLO,benwood,Ben Wood,"London, UK"
1504792659281551367,863847536,2022-03-18T12:11:42.000Z,@VodafoneUK Iv got about a month to March bill. Forgot why March bill is big. With airtime plan device plan and the upfront cost.,AndyC360_,Andrew Corton 🇺🇦🇪🇺,"Rhodesia, England"
1504790372001718274,863847536,2022-03-18T12:02:36.000Z,@VodafoneUK my March bill due next weekend. How long do you give people before you put restrictions on,AndyC360_,Andrew Corton 🇺🇦🇪🇺,"Rhodesia, England"
1504790190224781314,50628631,2022-03-18T12:01:53.000Z,@VodafoneUK This is really starting to yank my chain and having to wait up to three days for it to be resolved really isn't great. In the last 10 years every time I try and upgrade there is a drama ... not good enough https://t.co/B59DSVv6ML,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1504789750598807576,4654136235,2022-03-18T12:00:08.000Z,"@VodafoneUK And another hour on hold.  I'm trying to give you my business from BT, I'm starting to wonder whether you want it!!",strictlyjudge,Strictly Judge,"London, England"
1504788197057966117,2313892392,2022-03-18T11:53:58.000Z,@VodafoneUK I would be wrestling an Aardvark in the Philipines which forgive me for being pedantic is not a place which exists unless you meant Philippines?,GJHurst1,Gavin Hurst,
1504786679374422019,197417803,2022-03-18T11:47:56.000Z,@VodafoneUK @CostaCoffee How long does it take for rewards to show ? I joined on Monday as pay monthly and it says error we are working on your rewards ?,SaulPampson,Paul,Right Where I Want To Be
1504785444613111808,741196264604348416,2022-03-18T11:43:02.000Z,@VodafoneUK i am currently searching for new home broadband. For weeks now it has been a shocking service. Internet dropping constantly &amp; i can never get to speak to someone over it. #crapservice,klyndsey22,Lyndsey Kelly,"Wrexham, Wales"
1504782896791498799,118750457,2022-03-18T11:32:54.000Z,"@VodafoneUK my fibre install is meant to be happening on Monday, openreach were meant to come this week to dig and install new connection outside, which hasn't happened so far. It's impossible to speak to you on the phone. So what do we do?",LukeHenryA,Luke Arrowsmith,"Nelson, England"
1504779737788526611,2241206546,2022-03-18T11:20:21.000Z,@VodafoneUK #DreamHoliday Japan to ski down the tallest mountain...best get practising!,AdamCorner2,Adam Corner,
1504774531994558468,4654136235,2022-03-18T10:59:40.000Z,"@VodafoneUK I'm 2 weeks past my broadband activation date.  Over an hour online chat yesterday, told me to call your fibre team.  90mins holding last night, just clocked an hour on hold this morning - is there anyone there, or am I wasting my time?",strictlyjudge,Strictly Judge,"London, England"
1504770903934124035,163125694,2022-03-18T10:45:15.000Z,@VodafoneUK #DreamHoliday Thailand - Make friends with a bear #WIN 🤞,MeinirT,Meinir H Thomas 🏴󠁧󠁢󠁷󠁬󠁳󠁿💙💛,"Caerfyrddin, Cymru "
1504770175211642883,33471782,2022-03-18T10:42:21.000Z,Free small drink from @CostaCoffee for @VodafoneUK customers! Head to #VeryMeRewards on the My Vodafone app for details ☕️ https://t.co/3De29rh0SC,AffordableMob,Affordable Mobiles,United Kingdom
1504769754413907969,381423145,2022-03-18T10:40:41.000Z,"@OPPOMobileUK very sad I wont be getting a find x5 pro now, thank @VodafoneUK for just cancelling my order and trying to blame me! disgusting customer service, 2 and half hours and counting, waited months to order this phone and now cause I don't want a second credit search :(",bigdave_uk,Big Dave,Sussex by the sea 
1504768065166323720,50987933,2022-03-18T10:33:58.000Z,"@VodafoneUK hi, internet is down, I’ve reported the case but when I click the chat now button to try and find out the result of the test nothing happens. Can you help?",Mepheisto,Jake Bevan,Oxford
1504767143732260883,16031661,2022-03-18T10:30:18.000Z,Join @VodafoneUK broadband And we’ll each be rewarded with a £25 Amazon Gift Card #Voucher #code #vodafonebroadband https://t.co/H02evn8tL0,cadere_in,cadere in occidente,Terms and Conditions Apply
1504766162550276099,150823066,2022-03-18T10:26:25.000Z,"""Misiek""🐤 przepiórki 👌🙂👍 @tawroginski @mtawroginska @tech_studio_official @ewatawroginska @victortawroginski 🐤 #quails #przepiórki @vodafoneuk ☎️ @samsungwithgalaxy @samsunguk @samsungmobile 📱#withGalaxy #s21plus https://t.co/NckEMk4st1",Tawroginski,Michael Tawroginski,United Kingdom 🇬🇧
1504762188069842947,1017330656332967936,2022-03-18T10:10:37.000Z,@VodafoneUK I’m off to  Australia  to Ski down the tallest mountain #DreamHoliday 🌸💚🌸💚🌸💚🌸💚🌸💚🌸,Mummy_of_7_Kids,Mummy 🌟 of 🌟 7 🌟 Kids,"North West, England "
1504754133756268576,952184947,2022-03-18T09:38:37.000Z,@VodafoneUK Then please Upgrade my 13 for free for me as my battery life lasts about 1 hour and takes 5 hours to charge 🥲,Tonyyrobertss,Tony Roberts,
1504750086575869955,19288685,2022-03-18T09:22:32.000Z,@VodafoneUK Trying but system says it doesn't understand,jamesoll,James Ollerenshaw,London
1504749413457186819,20657457,2022-03-18T09:19:51.000Z,@VodafoneUK Or maybe answer the question Vodafone?,NouCampyFTW,Nou Campy FTW!,Dundee
1504746075621675016,309153751,2022-03-18T09:06:35.000Z,@Costajudy1 @ThePersianWitch Thanks to @VodafoneUK I got a Large Latte for 50p so that has made a good start to a Friday after missing my bus 😂😂 https://t.co/iD3RkwE2KH,Rinisparkle,Living A Liverpool Life ❤️,"Liverpool, England"
1504745280218058759,246430346,2022-03-18T09:03:26.000Z,@VodafoneUK Thanks Matt ☺,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1504738452742582274,20657457,2022-03-18T08:36:18.000Z,@O2 @TMobileHelp @VodafoneUK @ThreeUK if I purchase a mobile phone today will the price go up next. Month due to. Rpi?,NouCampyFTW,Nou Campy FTW!,Dundee
1504733828094517272,246430346,2022-03-18T08:17:55.000Z,@VodafoneUK Gtpwgjj definitely be a cappuccino though 😍,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1504733612591177746,246430346,2022-03-18T08:17:04.000Z,@VodafoneUK I haven't got it yet I'm on a long shift later so will collect on my way into work 😁,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1504732056990933018,246430346,2022-03-18T08:10:53.000Z,@VodafoneUK @CostaCoffee I do love my Costa coffee 😋 thank you,tdeacon23,🌺🌻Tina Deacon🌻🌺,kent England
1504722441553207296,50628631,2022-03-18T07:32:41.000Z,@VodafoneUK I spoke to online chat and was told advantage team will get back to me in 72 hrs. My current discount is valid until August so its crazy I need to go through all this to get it on an upgrade,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1504721871702532096,19288685,2022-03-18T07:30:25.000Z,@VodafoneUK Home broadband,jamesoll,James Ollerenshaw,London
1504718765673570316,19288685,2022-03-18T07:18:04.000Z,"@VodafoneUK My broadband is down, location CM11. The online service checker doesn't seem to be working. Can you help?",jamesoll,James Ollerenshaw,London
1504677880764190730,58271193,2022-03-18T04:35:36.000Z,@VodafoneUK Costa Rica 🇨🇷 - Make Friends With A Bear 🐻 #dreamholiday,SMOKEYFORMBY,SIMONKNUCKEY,
1504619724453425162,801396553,2022-03-18T00:44:31.000Z,@VodafoneUK I'm off to Thailand to wrestle an aardvark.  🤔🤔🤔🤔,Mteasel67,mark teasel💙💙💙,east mids
1504602546253574150,84062474,2022-03-17T23:36:15.000Z,@VodafoneUK Egypt - hunt for a lost city @Kaine20729297  #VeryMeRewards,LilMissCherryUK,Paula 🐕🐱🎮🌊🎶🇬🇧,"Cornwall, UK"
1504602017519579143,180566356,2022-03-17T23:34:09.000Z,"@johannarothman ""Instead, managers could let teams decide when to use the office vs. when to use remote tools""

The company I worked for, @VodafoneUK did exactly that. Last year.
There was recognition that work life had changed and left it up to teams to decide.",ReevesHall,Andrew Reeves-Hall 💙,"Whitchurch, Hampshire"
1504594618133975041,39051121,2022-03-17T23:04:45.000Z,@VodafoneUK #DreamHoliday Australia to wrestle an aadvark 🤣🤣,kvj87,🐝☀️stay safe,Liverpool
1504593313285955585,1155192086,2022-03-17T22:59:34.000Z,@VodafoneUK #DreamHoliday skiing down the tallest mountain in Germany... not altogether unbelievable! #verymerewards,tan_euro,🌟tanya vincent🌟,
1504585429336604673,50628631,2022-03-17T22:28:14.000Z,Now wasted 20 mins on online chat going around in circles @VodafoneUK ... it was a faff with my advantage code last time and now the same 2 years later...is it deliberately difficult?,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
1504579711967666178,50628631,2022-03-17T22:05:31.000Z,@VodafoneUK upgrading with you in the last 9 years has been easy... what's going on 🤷‍♀️. Firstly you say the air time includes roaming but in fact its £2 a day. Then because my copy and paste didn't work I tried to get the code back from Vodafone advantage and all I get is this... https://t.co/TH66ElbJ5g,Beleza_Rach,Rachael Santangelo,"Edinburgh, Bonnie Scotland "
