,tweet_id,user_id,created_at,tweet,username,name,location,tweet_type
672,1504395925439004678,1065627500775116800,2022-03-17T09:55:13.000Z,"My emails @bt_uk landline @O2 mob @Skype #HACKED post stolen from ALL ethical police solicitors journalists with legal/press campaign help-I'm #stalked daily-no friends unless #spycop minders

📢@EdwardDavey plz push @ClarenceHouse to STOP the paranoid @GOVUK #hacking @UN_HRC @UN https://t.co/AvLO7ypqhC",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
673,1504395380586340358,563148431,2022-03-17T09:53:03.000Z,@bt_uk No it's both. The fibre to property isn't giving the 1gb it's supposed to and the voip phone is connected to the hub but states cannot make calls. Hub shows call options greyed out,WelliXL,WelliXL,"Surrey, England",replied_to
674,1504394903085793286,1065627500775116800,2022-03-17T09:51:09.000Z,"My emails @bt_uk landline @O2 mob @Skype #HACKED post stolen from ALL ethical police solicitors journalists with legal/press campaign help-I'm #stalked daily-no friends unless #spycop minders

📢@10DowningStreet push @ClarenceHouse to STOP the paranoid @GOVUK #hacking @UN_HRC @UN https://t.co/NBbJPtPc1N",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
675,1504393567518826502,1065627500775116800,2022-03-17T09:45:51.000Z,"My emails @bt_uk landline @O2 mob @Skype #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders.

📢@ukhomeoffice push @ClarenceHouse STOP the paranoid @GOVUK #hacking @UN_HRC @UN @hrw https://t.co/qFXSIgNCDo",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
676,1504393361591087111,4046693470,2022-03-17T09:45:02.000Z,"Telecoms giant @bt_uk is creating a new office hub in the centre of #Cardiff for up to 900 staff as part of a multi-million-pound investment:
➡️https://t.co/MOLo5ZjMSE

#UKMfg #BT #Telecoms #GBMfg #Telecommunications https://t.co/zOUiMK87lI",Tenable_Screw,Tenable,UK,Original_Tweet
677,1504392631106871302,603085282,2022-03-17T09:42:08.000Z,"@OpenreachHelp Waiting for your team fix a faulty line for months so @bt_uk can activate my service. It was supposed to be 1st Feb, now pushed to 27th April. Any chance someone can actually fix whatever it is?",tapetone,Erin E.,London,Original_Tweet
678,1504390748225118211,563148431,2022-03-17T09:34:39.000Z,@bt_uk still no service my go live by  date was yesterday,WelliXL,WelliXL,"Surrey, England",Original_Tweet
679,1504388357576605709,235639670,2022-03-17T09:25:09.000Z,@bt_uk what’s going on with the internet? I can’t connect to my work server??,Abi_Mulan,haechan’s forehead,London,Original_Tweet
680,1504381722833526788,177136661,2022-03-17T08:58:47.000Z,@bt_uk Ok well it’s still not working. How long does it usually take from an estimated time?,MISSYJO31,Melissa Liverpool,"London, England",replied_to
681,1504377259024605191,48808584,2022-03-17T08:41:03.000Z,@MrApollo @bt_uk 😂,LiavanBekhoven,Lia van Bekhoven,Londen,replied_to
682,1504377070553600002,11331182,2022-03-17T08:40:18.000Z,@LiavanBekhoven @bt_uk https://t.co/96lNKW59Vi,MrApollo,Evan,"Hilversum, Netherlands",replied_to
683,1504376071701078018,48808584,2022-03-17T08:36:20.000Z,3/ @bt_uk and all the while you’re trying to work without internet. Oh but you do get £20 compensation. And another £ 25 if you’re lucky. End of consumer rant.,LiavanBekhoven,Lia van Bekhoven,Londen,Original_Tweet
684,1504375877395783680,15074345,2022-03-17T08:35:33.000Z,@LiavanBekhoven @bt_uk En dacht je dat hier bijvoorbeeld KPN dat anders doet 😆?,gerroelen,ger roelen,NL Oosterhout,replied_to
685,1504375705290915845,48808584,2022-03-17T08:34:52.000Z,"@bt_uk 2/- when reconnection does not happen @bt_uk promises to send engineer. When engineer does not appear, they promise to send another one. Which is the stage I’m at right now. Do also realise that every conversation takes the average of an hour.",LiavanBekhoven,Lia van Bekhoven,Londen,Original_Tweet
686,1504375113227161600,48808584,2022-03-17T08:32:31.000Z,"1/ @bt_uk Before you consider switching to BT, do consider:
- they’ll cut you off (broadband, TV, landline) without notification.                                   - when the reason, ‘billing issue’, appears a mistake, it will take 24 hours to be reconnected.",LiavanBekhoven,Lia van Bekhoven,Londen,Original_Tweet
687,1504372515195473920,222779550,2022-03-17T08:22:12.000Z,Things you thought you'd never say: I've just had a very swift and helpful interaction with the customer service bods at @bt_uk. Fair play to them! https://t.co/gDmiP0nL9M,nickfshort,Nick Short 🇺🇦,"Bath, England",Original_Tweet
688,1504370404307177476,23925124,2022-03-17T08:13:48.000Z,"Well one of these websites is lying. Judging by how slow my internet is every morning, I’m gonna go with @bt_uk https://t.co/Njdwu1bs6c",IndoPilot,Matt Dearden,United Kingdom,Original_Tweet
689,1504370398288351233,135796212,2022-03-17T08:13:47.000Z,"@bt_uk It's hard for me to believe this as they have said this the last 3 times. About either fixing the same fault apparently or they couldn't get the work done as they didn't have time.

It's the same standard excuses time and time again.

How many times do I have to complain?",DeadmanIncLive,James Buchanan,"Chelmsford, United Kingdom",replied_to
690,1504365916057919490,486433634,2022-03-17T07:55:58.000Z,@bt_uk I see that @gigaclear is being installed in my area. How long before you will provide FTTP in my new build? Looks like you could lose a loyal customer.....,philandrews21,Phillip Andrews,,Original_Tweet
691,1504357553391689731,1349711978353340419,2022-03-17T07:22:44.000Z,"@bt_uk bt open   have been illegally tracking her &amp; husband child’s mobile phones for 14 months your company does  nothing
two  of your open reach engineers mr wilkson his napalesse boss Uxbridge area regular illegally track my niece husband  mobile phones for cash where’s the laws that",Claresm81267911,Clare smith,,replied_to
692,1504357361024180225,1349711978353340419,2022-03-17T07:21:59.000Z,@bt_uk Bt open reach  have been illegally tracking her &amp; husband child’s mobile phones for 14 months your company does  nothing two  of your open reach engineers mr wilkson his napalesse boss Uxbridge area regular illegally track my niece husband  mobile phones for cash,Claresm81267911,Clare smith,,replied_to
693,1504350549721980932,1349711978353340419,2022-03-17T06:54:55.000Z,"@bt_uk Bt open  have been illegally tracking her &amp; husband child’s mobile phones for 14 months your company does  nothing
What a joke two  of your open reach engineers mr wilkson his napalesse boss Uxbridge area regular illegally track my niece husband  mobile phones for cash",Claresm81267911,Clare smith,,replied_to
694,1504350069088296960,177136661,2022-03-17T06:53:00.000Z,"@bt_uk Third day and still no WIFI. Keep being told they hope to have it fixed, but nothing for 2 days!!",MISSYJO31,Melissa Liverpool,"London, England",replied_to
695,1504304241279905797,1423275044726185984,2022-03-17T03:50:54.000Z,@biomulv @iarepilot @engineers_feed @OpenreachHelp @virginmedia @VodafoneUK @bt_uk @SkyUK 50mbps is just fast enough to stream any movie at full hd or 4k.,Richard_thaler1,Aakash 🇮🇳,Rewari,replied_to
696,1504232857115545609,17062849,2022-03-16T23:07:15.000Z,"@NoDPI @TideLineArt @PKPorthcurno @signalsmuseum @bt_uk Harsh, but fair",tomstandage,Tom Standage,London,replied_to
697,1504221636857409547,213597364,2022-03-16T22:22:39.000Z,Another day living in 1998 @bt_uk https://t.co/zVoJcMTFvR,ChrisEders,Chris Edwards,Exeter,Original_Tweet
698,1504221152104828933,53661114,2022-03-16T22:20:44.000Z,"@bt_uk Hi Rob,
Thank you, DM sent.",samanthaatk_,samantha,(She/her),replied_to
699,1504219128969797636,392935783,2022-03-16T22:12:42.000Z,@bt_uk No it’s still not showing but I would like it if someone at BT could show some goodwill and honour the price. We’ve been with BT many years now.,WesBez,ЩэѕБэz,North of Ireland,replied_to
700,1504218846911246352,1349711978353340419,2022-03-16T22:11:34.000Z,@rebeccaarcher4 @bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted to paying,Claresm81267911,Clare smith,,replied_to
701,1504217455090098176,271635231,2022-03-16T22:06:02.000Z,"@bt_uk Thanks Theresa, do the options in that link work for both basic and premium email packages?",TheSteCorcoran,Ste Corcoran,Woolacombe,replied_to
702,1504217130908147717,1349711978353340419,2022-03-16T22:04:45.000Z,@bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted topayingCash,Claresm81267911,Clare smith,,replied_to
703,1504217109949296651,226138451,2022-03-16T22:04:40.000Z,@bt_uk Why can’t you help sort out our broadband order that has been cancelled several times leaving us weeks without internet at a property with no phone. Unable to work - disgraceful service,aimsplatt,amy fletcher,,replied_to
704,1504216935457767426,1349711978353340419,2022-03-16T22:03:59.000Z,@bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted to paying,Claresm81267911,Clare smith,,replied_to
705,1504216875017854976,1349711978353340419,2022-03-16T22:03:44.000Z,@bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted,Claresm81267911,Clare smith,,replied_to
706,1504216815358074881,226138451,2022-03-16T22:03:30.000Z,@bt_uk why are you cancelling our order? No internet for an order placed in January- unable to work and being fobbed off all the time: total disgrace @WeAreOpenreach @OpenreachHelp,aimsplatt,amy fletcher,,Original_Tweet
707,1504216710102102017,53661114,2022-03-16T22:03:05.000Z,"@bt_uk Hi Rob,
I have received nothing of the sort in any of my correspondence. Nor does it say anywhere you can change the prices mid contract which is leading me to feel I’ve been mid sold my broadband.",samanthaatk_,samantha,(She/her),replied_to
708,1504215904300810247,1349711978353340419,2022-03-16T21:59:53.000Z,@bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted to paying,Claresm81267911,Clare smith,,replied_to
709,1504215024591687684,1349711978353340419,2022-03-16T21:56:23.000Z,@bt_uk You team have illegally tracking trying to kill our niece Dodgy  Bt Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook has admitted to paying,Claresm81267911,Clare smith,,replied_to
710,1504213984970522626,1093962407280545793,2022-03-16T21:52:15.000Z,@bt_uk your internet is terrible jfc,nerziia,mack🌅,"Myra, CY, DE",Original_Tweet
711,1504213489799344139,560488040,2022-03-16T21:50:17.000Z,@bt_uk Ive already done that and its sorted but annoying that i have done that countless times over the last few weeks/months,AshleighS1,ashleigh schindler,newcastle,replied_to
712,1504213181065052170,20142189,2022-03-16T21:49:03.000Z,Has anyone else had connections issues with @bt_uk since starting a move to someone else? My connection isn’t lasting an hour before it disconnects. Can’t be a coincidence that it starts on same day I request a move!!!!,bob_bill84,Robert McNicol,Manchester,Original_Tweet
713,1504210077879840773,217486220,2022-03-16T21:36:44.000Z,"@iarepilot @engineers_feed The state of broadband in the UK is embarrassing. We label 50Mb as ""ultrafast"". I live 10 miles from the capital. Been on ever decreasing fttc via Victorian copper for 11 years with no sign of any improvement in sight. @OpenreachHelp @virginmedia @VodafoneUK @bt_uk @SkyUK",biomulv,biomulv,east lothian,replied_to
714,1504208907861991428,761302161544376324,2022-03-16T21:32:05.000Z,"@bt_uk hi, I’ve just placed a new broadband order but haven’t received the confirmation email yet? It was placed around 20:50",CharlMartin95,Charlotte Martin,"Cheshire, United Kingdom",Original_Tweet
715,1504203587181817860,1349711978353340419,2022-03-16T21:10:56.000Z,@bt_uk You  dont do enough  Open reach engineer has  tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook  has admitted to paying them nothing ever gets done how in data p Gdpr,Claresm81267911,Clare smith,,replied_to
716,1504203512024076288,1349711978353340419,2022-03-16T21:10:38.000Z,@bt_uk You don't do enough Bt Open reach engineer has tried killing our niece his name is mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area harrassment  for over a year her ex boyfriend gary hook  has admitted to paying them cash  nothing ever gets done police,Claresm81267911,Clare smith,,replied_to
717,1504202477121507332,327061693,2022-03-16T21:06:31.000Z,"@TideLineArt @PKPorthcurno @signalsmuseum @tomstandage Around 1850-1900 there was a revolution in the global telegraph network. But the costs and complexities of early undersea cables were immense.
Interesting factoid; latency levels are governed by physics and have barely changed since the 1800's. Particularly on @BT_UK services. ;)",NoDPI,NoDPI,On the net.,replied_to
718,1504199177743523840,1349711978353340419,2022-03-16T20:53:25.000Z,@bt_uk Bt  Open reach are a completely rogue company we had this chap mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area  stalking our niece for over a year her ex boyfriend has admitted to paying them nothing ever gets done how in these days of data privacy Gdpr,Claresm81267911,Clare smith,,replied_to
719,1504199049565589509,1349711978353340419,2022-03-16T20:52:54.000Z,@bt_uk Bt Open reach are a completely rogue company we had this chap mr Wilkinson and his Nepalese boss in the Uxbridge Gerard cross area stalking our niece for over a year bullies her ex boyfriend gary  hook  has admitted to paying them nothing ever gets done how in these days of Gdpr,Claresm81267911,Clare smith,,replied_to
720,1504198895294980103,135796212,2022-03-16T20:52:17.000Z,"@bt_uk Please take note @bt_uk the moment @virginmedia Is available where I live I will be terminating my contract and moving to Virgin.

I have never dealt with a company as bad as BT when it comes to moving house.

Diabolical service by your engineers.

I hope everyone avoids BT!",DeadmanIncLive,James Buchanan,"Chelmsford, United Kingdom",replied_to
721,1504198569120645124,1349711978353340419,2022-03-16T20:51:00.000Z,@bt_uk BT Open reach are a completely rogue company we had this chap mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area  stalking our niece for over a year her ex boyfriend has admitted to paying them cash  nothing ever gets done how in these days of data privacy Gdpr,Claresm81267911,Clare smith,,replied_to
722,1504198277796925443,1349711978353340419,2022-03-16T20:49:50.000Z,@bt_uk Open reach are a completely rogue company we had this chap mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area  stalking our niece for over a year her ex boyfriend has admitted to paying them cash  nothing ever gets done how in these days of data privacy Gdpr,Claresm81267911,Clare smith,,replied_to
723,1504198017834008583,1349711978353340419,2022-03-16T20:48:48.000Z,@bt_uk Open reach are a completely rogue company we had this chap mr Wilkinson and his Nepalese boss in the Uxbridge  Gerard cross area  stalking our niece for over a year her ex boyfriend has admitted to paying them nothing ever gets done how in these days of data privacy Gdpr   this,Claresm81267911,Clare smith,,replied_to
724,1504193538476625929,157423711,2022-03-16T20:31:00.000Z,"@BTCare @bt_uk WHY are SO many Spam Emails getting through ? ( Bitcoin, McAffe,Martin Lewis or Dragons Den). You should do much better at filtering them out, I am blocking many every  week &amp; still they keep coming..DO BETTER !

Non IT Savvy people will just end up being scammed",MarcoVanB_UK,Agent 47,,Original_Tweet
725,1504193074376937475,53661114,2022-03-16T20:29:10.000Z,@bt_uk I took out a 24 month fixed deal with you last month. Today I’ve had a letter saying my tariff is going up by £2.69 per month from next month. That is not what I signed up for and to say I am angry is an understatement.,samanthaatk_,samantha,(She/her),Original_Tweet
726,1504192786689662976,458554900,2022-03-16T20:28:01.000Z,@bt_uk I’ve sent one thanks Brian,DanieleCerullo,DannyC,Bristol,replied_to
727,1504191677598437376,905478119431262208,2022-03-16T20:23:37.000Z,@bt_uk It probably won’t be because either me my wife or my son won’t be watching their favourite sport thanks for not understanding,MuddMaurice,Maurice Mudd #GTTO #PR #FBPE,"North West, England",replied_to
728,1504189793793712128,560488040,2022-03-16T20:16:07.000Z,@bt_uk how can i be stuck in a contract until October been in the house 5 years and havent switched provider. Broadband is useless constantly dropping and reporting faults and got the cheek to increase the price!!! Jokers,AshleighS1,ashleigh schindler,newcastle,Original_Tweet
729,1504189618538881031,498022646,2022-03-16T20:15:26.000Z,@engineers_feed @bt_uk fibre supposedly...#Crap 🇬🇧 🤷 https://t.co/0Rwfw6dB0M,DBudgen7,David budgen MBE #MCFC #CTID 💙💙,"England, United Kingdom",replied_to
730,1504189238379794436,1210672700655624192,2022-03-16T20:13:55.000Z,@bt_uk how can you justify the price increases you have introduced to your customers. My bill is going up by nearly £10 a month and I can’t end my contract as you have said I will have to pay nearly £300 to leave you. It’s shocking,lauracs248,Laura S,"North East, England. ",Original_Tweet
731,1504187488423792650,905478119431262208,2022-03-16T20:06:58.000Z,"@bt_uk But not in the same house at the same time  like to day football cricket and badminton 
Hmmm  so your advert some what misleading 

 Sky allow 3 streams at once and if you want you can purchase more",MuddMaurice,Maurice Mudd #GTTO #PR #FBPE,"North West, England",replied_to
732,1504184502704386050,773990252386127873,2022-03-16T19:55:06.000Z,@techskillsorg @buzzinbee3 @naomitimperley @BTEarlyCareers @bt_uk 🤣,SamWallDigital,Sam Wall Digital (MCIM/IOEE)🇺🇦 #AI #Digital,💥Manchester UK💥UK Tech,replied_to
733,1504184064516968448,905478119431262208,2022-03-16T19:53:22.000Z,@bt_uk https://t.co/VFqUZJ0P9d,MuddMaurice,Maurice Mudd #GTTO #PR #FBPE,"North West, England",replied_to
734,1504183510734618635,905478119431262208,2022-03-16T19:51:09.000Z,@bt_uk So your advert isn’t true you can’t watch as much sport as you want?,MuddMaurice,Maurice Mudd #GTTO #PR #FBPE,"North West, England",replied_to
735,1504183118588174339,912720288059621376,2022-03-16T19:49:36.000Z,@bt_uk Can you please explain what’s going on here? Bridge of Allan - FK9 postcode? 15 days really? https://t.co/SYqRW6cWdm,DonaldMacKechn2,Donald MacKechnie,,replied_to
736,1504182258219032585,1091388113459523589,2022-03-16T19:46:11.000Z,@bt_uk I’ve sent one now Brian 👍🏼,georgewyn_,George Edwards,"Wales, United Kingdom",replied_to
737,1504180488931618822,458554900,2022-03-16T19:39:09.000Z,@bt_uk guy my internet was meant to be back on at 7:30 this evening there’s a big champions league game that I need to watch and can’t because there’s no internet!,DanieleCerullo,DannyC,Bristol,Original_Tweet
738,1504179510790565890,271635231,2022-03-16T19:35:16.000Z,"@bt_uk hey, had an btopenworld email for as long as I can remember. I have no issues with downgrading to basic email, but can you confirm this will still work with outlook? Cheers https://t.co/53NsQj1OKz",TheSteCorcoran,Ste Corcoran,Woolacombe,Original_Tweet
739,1504177240527065102,1479845029346787332,2022-03-16T19:26:15.000Z,I have paid for my big sport package but sky sports channels aren’t working @btsport @bt_uk,JadeBorton,Jade Borton,,Original_Tweet
740,1504176108807278592,25095229,2022-03-16T19:21:45.000Z,@virginmedia Hi I’m hoping you can help me. I was supposed to have my broadband installed on Monday and it’s been delayed. My @bt_uk internet is being cut off on Friday leaving me nothing for 10 days. I’ve rung up and been hung up on twice. #virginmedia #help,NickT85,Nick Thompson,Burnley,Original_Tweet
741,1504165790181957632,1971224515,2022-03-16T18:40:45.000Z,"@bt_uk the digital landline is a disgrace, when our broadband is down (again) we have no landline - my elderly parents use this to contact us and it’s difficult to speak to anyone",kjshenton,Kris & Janet Shenton,Salford,Original_Tweet
742,1504164407315779584,979333400397078528,2022-03-16T18:35:15.000Z,@bt_uk Why is you internet so inconsistent what’s running it a potato it’s annoying,James07210718,James,,replied_to
743,1504163463760912388,1091388113459523589,2022-03-16T18:31:30.000Z,@bt_uk is the broadband down in the Abergele area ? Been struggling to connect for hours,georgewyn_,George Edwards,"Wales, United Kingdom",Original_Tweet
744,1504160966384275457,4871418358,2022-03-16T18:21:35.000Z,@bt_uk hi. I have fibre to the property in Bristol. Normally it's fine but the last couple of ideas have been shocking. Any ideas? https://t.co/2CnnOBXxvu,benmoss80,Ben Moss,"Bristol, England",Original_Tweet
745,1504160847240826884,11940192,2022-03-16T18:21:06.000Z,"@bt_uk Thanks Dee, will do 😊 Surprised it's still an issue after all these years!",wizpip,Phillip Parr,Bedford,replied_to
746,1504159338818064391,1065627500775116800,2022-03-16T18:15:06.000Z,"My emails @bt_uk landline @O2 mob @Skype #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders

📢@campbellclaret push @ClarenceHouse STOP the sadistic @GOVUK #hacking @UN_HRC @UN @hrw https://t.co/J1KY7Famc1",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
747,1504158375382335489,1065627500775116800,2022-03-16T18:11:17.000Z,"My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders
@Keir_Starmer push @ClarenceHouse STOP the sadistic 
@GOVUK #hacking @UN_HRC @UN @hrw https://t.co/lkRpl4uzCW",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
748,1504158321863008262,1493986681858498560,2022-03-16T18:11:04.000Z,"@bt_uk I called BT today and they have very kindly allowed me to exit my contract as I was running on 0Meg.
All done. 
Thanks.",GayleRighton,Tiggy Hambleton,Wales,replied_to
749,1504157638975799299,1065627500775116800,2022-03-16T18:08:21.000Z,"My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders. 

@10DowningStreet push @ClarenceHouse STOP the sadistic @GOVUK #hacking @UN_HRC @UN https://t.co/WEEAY6hahL",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
750,1504157476115070980,1346747898525052930,2022-03-16T18:07:42.000Z,@bt_uk This is my extra data used. My two daughters ran out ages ago! https://t.co/UZ6gfwFy9p,someotherfella1,ToriesLie,"Dungannon, Northern Ireland",replied_to
751,1504156565267525636,1065627500775116800,2022-03-16T18:04:05.000Z,"My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders. 

@BorisJohnson  push @ClarenceHouse STOP the sadistic @GOVUK #hacking @UN_HRC @UN https://t.co/v0czp4zj96",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
752,1504155692474716161,1065627500775116800,2022-03-16T18:00:37.000Z,"My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ALL ethical police solicitors journalists with legal help/press campaign-Im #stalked daily-no friends unless #spycop minders 
@DominicRaab push @ClarenceHouse STOP the sadistic @GOVUK #hacking @UN_HRC @UN @EHRC https://t.co/wvWTGHFB8b",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
753,1504154581483278336,145785983,2022-03-16T17:56:12.000Z,@techskillsorg @naomitimperley @bt_uk @ruby_melling @OldhamRobin “Naomi Live” has a ring to it…you should work on that one,billington_paul,Paul Billington,"Manchester, England",replied_to
754,1504154571907731466,1065627500775116800,2022-03-16T17:56:10.000Z,My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ANY decent police solicitors journalists with legal help/national press campaign-Im #stalked daily-no friends unless #spycop minders @pritipatel push @ClarenceHouse STOP the sadistic @GOVUK #hacking @UN_HRC @UN https://t.co/cq2jogYvsu,SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
755,1504154088539312134,145785983,2022-03-16T17:54:15.000Z,"@techskillsorg @naomitimperley @mymanuofficial @bt_uk @BTEarlyCareers @techUK I like that, it’s a sacrifice and it’s hard, not all pizzas and teslas",billington_paul,Paul Billington,"Manchester, England",replied_to
756,1504152796689403908,1065627500775116800,2022-03-16T17:49:07.000Z,"My emails @bt_uk landline @O2 mob @Skype are #HACKED post stolen from ANY decent police solicitors journalists with legal help/national press campaign-Im #stalked daily-no friends unless #spycop minders
@UN_SPExperts PLZ push @HumanRightsCtte @UN @EHRC @BIHRhumanrights @AmnestyUK https://t.co/LsXeHtvahQ",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
757,1504149879559438341,526775674,2022-03-16T17:37:31.000Z,@bt_uk @skytv @bt_uk Thanks for the pointless credit search on my file. Maybe tell your advisers to tell the truth when asked about install lead times.,lpljimbo,lpljimbo,,replied_to
758,1504149359969161216,526775674,2022-03-16T17:35:27.000Z,"@bt_uk Cancel @skytv as they can't install broadband until end of April, ring BT and am assured installation date is within 2 weeks, purchase BT and given an install date of around 3 weeks only to now have it changed to the end of April. Adviser on phone couldn't care less 😡😡😡",lpljimbo,lpljimbo,,Original_Tweet
759,1504145885051203584,11940192,2022-03-16T17:21:39.000Z,"@bt_uk From the email, ""an offer just for you"" links to ""We can't show you any personalised deals at the moment."" So no, it doesn't work. MyBT also has a banner, and it links to exactly the same place. https://t.co/u4Ssg9fwQg",wizpip,Phillip Parr,Bedford,replied_to
760,1504144593486503942,1065627500775116800,2022-03-16T17:16:31.000Z,"@theroyaleditor The week @Telegraph @guardian
#Savile story &amp; @DiscoveryUK doc my @bt_uk landline  @O2 mob. were shut down

@MetCC @metpoliceuk @PoliceChiefs @NCA_UK
@policeconduct @netpol @UN @DameLynneOwens
@policecommander @WMerciaPolice @sussex_police

https://t.co/03Dq8DeNVM",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
761,1504144590772781060,1065627500775116800,2022-03-16T17:16:30.000Z,"@theroyaleditor The week @Telegraph @guardian
#Savile story &amp; @DiscoveryUK doc my @bt_uk landline  @O2 mob. were shut down

@MetCC @metpoliceuk @PoliceChiefs @NCA_UK
@policeconduct @netpol @UN @DameLynneOwens
@policecommander @WMerciaPolice @sussex_police

https://t.co/BbDjKquOqM",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,replied_to
762,1504144587799023624,1065627500775116800,2022-03-16T17:16:30.000Z,"@theroyaleditor The week @Telegraph @guardian
#Savile story &amp; @DiscoveryUK doc my @bt_uk landline  @O2 mob. were shut down

@MetCC @metpoliceuk @PoliceChiefs @NCA_UK
@policeconduct @netpol @UN @DameLynneOwens
@policecommander @WMerciaPolice @sussex_police

https://t.co/HSMA4NYi0y",SueChester7,Sue Chester 🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️🕊️,,quoted
763,1504143738859307008,469809729,2022-03-16T17:13:07.000Z,@bt_uk how come my now tv channels have gone off ? I put in 385 and 439 for Sky News and Sports news (watch these all the time) on my BT box and it comes up IPC6007 all of a sudden.  Thanks,Andrewcjones86,Andrew Jones,Burton On Trent,Original_Tweet
764,1504141978191249408,198619794,2022-03-16T17:06:07.000Z,@virginmedia quality customer retention??? Looking to reduce my monthly cost and take channels off and get offered the same price as I am paying for a reduced package. Then get a second offer with a massive £7 per month reduction. @bt_uk or @SkyUK here I come!!!,harvhummingburd,Harvey,Glasgow,Original_Tweet
765,1504141064529227786,1463414924,2022-03-16T17:02:30.000Z,@bt_uk Ok,WhoRuthie,🤓 🇬🇧🇹🇻🇺🇦,Wales,replied_to
766,1504140043719430149,31228262,2022-03-16T16:58:26.000Z,Just in the process of cancelling my planned installation with @virginmedia and going with @bt_uk instead. The customer service bar has been set very low by @virginmedia so shouldn’t be a problem for  @bt_uk to do better. #getconnected,danielrsharp,Daniel R Sharp,,Original_Tweet
767,1504136841280249856,3475467441,2022-03-16T16:45:43.000Z,@AAllenSport @EE @bt_uk Oh no! Never go full Custis!,EatLoveRunPlay,BettyC,"near Chicago, IL, USA",replied_to
